entity_type,entity_id,alert_timestamp,alert_type,alert_message,severity,status
TRANSFORMER,TR-02-02,2026-01-03 01:00:00,HIGH_LOSS,Loss percent 17.08% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 02:00:00,HIGH_LOSS,Loss percent 14.57% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 03:00:00,HIGH_LOSS,Loss percent 12.20% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 07:00:00,HIGH_LOSS,Loss percent 14.43% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 09:00:00,HIGH_LOSS,Loss percent 16.59% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 12:00:00,HIGH_LOSS,Loss percent 14.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 13:00:00,HIGH_LOSS,Loss percent 25.40% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 16:00:00,HIGH_LOSS,Loss percent 20.78% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 17:00:00,HIGH_LOSS,Loss percent 14.23% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 18:00:00,HIGH_LOSS,Loss percent 17.34% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 23:00:00,HIGH_LOSS,Loss percent 13.99% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 02:00:00,HIGH_LOSS,Loss percent 14.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 03:00:00,HIGH_LOSS,Loss percent 16.35% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 04:00:00,HIGH_LOSS,Loss percent 16.98% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 07:00:00,HIGH_LOSS,Loss percent 20.55% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 08:00:00,HIGH_LOSS,Loss percent 15.54% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 09:00:00,HIGH_LOSS,Loss percent 12.15% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 10:00:00,HIGH_LOSS,Loss percent 20.24% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 11:00:00,HIGH_LOSS,Loss percent 22.73% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 13:00:00,HIGH_LOSS,Loss percent 15.94% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 16:00:00,HIGH_LOSS,Loss percent 17.15% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 17:00:00,HIGH_LOSS,Loss percent 15.75% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 19:00:00,HIGH_LOSS,Loss percent 15.53% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 20:00:00,HIGH_LOSS,Loss percent 13.47% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 21:00:00,HIGH_LOSS,Loss percent 15.21% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 22:00:00,HIGH_LOSS,Loss percent 17.33% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-04 23:00:00,HIGH_LOSS,Loss percent 13.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 00:00:00,HIGH_LOSS,Loss percent 17.32% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 01:00:00,HIGH_LOSS,Loss percent 23.36% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 03:00:00,HIGH_LOSS,Loss percent 13.60% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 05:00:00,HIGH_LOSS,Loss percent 20.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 07:00:00,HIGH_LOSS,Loss percent 16.66% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 11:00:00,HIGH_LOSS,Loss percent 15.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 12:00:00,HIGH_LOSS,Loss percent 17.67% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 14:00:00,HIGH_LOSS,Loss percent 15.12% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 15:00:00,HIGH_LOSS,Loss percent 13.33% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 16:00:00,HIGH_LOSS,Loss percent 23.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 19:00:00,HIGH_LOSS,Loss percent 14.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 21:00:00,HIGH_LOSS,Loss percent 13.57% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-05 23:00:00,HIGH_LOSS,Loss percent 12.93% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 01:00:00,HIGH_LOSS,Loss percent 15.01% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 03:00:00,HIGH_LOSS,Loss percent 18.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 06:00:00,HIGH_LOSS,Loss percent 17.42% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 09:00:00,HIGH_LOSS,Loss percent 13.17% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 14:00:00,HIGH_LOSS,Loss percent 16.18% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 15:00:00,HIGH_LOSS,Loss percent 29.57% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 16:00:00,HIGH_LOSS,Loss percent 20.07% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 19:00:00,HIGH_LOSS,Loss percent 13.15% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 20:00:00,HIGH_LOSS,Loss percent 29.14% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-06 21:00:00,HIGH_LOSS,Loss percent 14.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 00:00:00,HIGH_LOSS,Loss percent 17.69% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 02:00:00,HIGH_LOSS,Loss percent 12.03% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 03:00:00,HIGH_LOSS,Loss percent 17.31% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 06:00:00,HIGH_LOSS,Loss percent 16.36% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 12:00:00,HIGH_LOSS,Loss percent 15.07% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 13:00:00,HIGH_LOSS,Loss percent 13.80% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 14:00:00,HIGH_LOSS,Loss percent 13.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 15:00:00,HIGH_LOSS,Loss percent 29.97% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 17:00:00,HIGH_LOSS,Loss percent 15.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 19:00:00,HIGH_LOSS,Loss percent 16.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 20:00:00,HIGH_LOSS,Loss percent 14.23% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-07 21:00:00,HIGH_LOSS,Loss percent 17.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 00:00:00,HIGH_LOSS,Loss percent 17.39% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 01:00:00,HIGH_LOSS,Loss percent 15.40% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 03:00:00,HIGH_LOSS,Loss percent 29.86% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 04:00:00,HIGH_LOSS,Loss percent 26.68% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 05:00:00,HIGH_LOSS,Loss percent 14.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 12:00:00,HIGH_LOSS,Loss percent 17.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 15:00:00,HIGH_LOSS,Loss percent 17.26% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 16:00:00,HIGH_LOSS,Loss percent 33.46% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 18:00:00,HIGH_LOSS,Loss percent 17.11% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 19:00:00,HIGH_LOSS,Loss percent 16.29% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-01 21:00:00,HIGH_LOSS,Loss percent 13.67% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 00:00:00,HIGH_LOSS,Loss percent 30.21% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 01:00:00,HIGH_LOSS,Loss percent 17.45% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 02:00:00,HIGH_LOSS,Loss percent 13.62% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 05:00:00,HIGH_LOSS,Loss percent 17.93% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 10:00:00,HIGH_LOSS,Loss percent 16.51% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 12:00:00,HIGH_LOSS,Loss percent 17.94% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 13:00:00,HIGH_LOSS,Loss percent 12.66% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 14:00:00,HIGH_LOSS,Loss percent 13.00% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 15:00:00,HIGH_LOSS,Loss percent 14.99% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 16:00:00,HIGH_LOSS,Loss percent 12.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 17:00:00,HIGH_LOSS,Loss percent 15.50% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 18:00:00,HIGH_LOSS,Loss percent 16.75% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 19:00:00,HIGH_LOSS,Loss percent 14.10% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 21:00:00,HIGH_LOSS,Loss percent 24.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 22:00:00,HIGH_LOSS,Loss percent 13.06% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-02 23:00:00,HIGH_LOSS,Loss percent 15.45% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 03:00:00,HIGH_LOSS,Loss percent 13.60% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 06:00:00,HIGH_LOSS,Loss percent 21.82% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 13:00:00,HIGH_LOSS,Loss percent 14.03% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 16:00:00,HIGH_LOSS,Loss percent 13.23% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 17:00:00,HIGH_LOSS,Loss percent 25.41% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 18:00:00,HIGH_LOSS,Loss percent 13.12% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-03 23:00:00,HIGH_LOSS,Loss percent 16.32% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 00:00:00,HIGH_LOSS,Loss percent 22.99% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 02:00:00,HIGH_LOSS,Loss percent 17.54% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 03:00:00,HIGH_LOSS,Loss percent 21.81% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 04:00:00,HIGH_LOSS,Loss percent 24.05% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 05:00:00,HIGH_LOSS,Loss percent 24.47% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 06:00:00,HIGH_LOSS,Loss percent 16.16% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 07:00:00,HIGH_LOSS,Loss percent 17.85% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 10:00:00,HIGH_LOSS,Loss percent 16.43% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 11:00:00,HIGH_LOSS,Loss percent 13.94% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 12:00:00,HIGH_LOSS,Loss percent 19.92% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 14:00:00,HIGH_LOSS,Loss percent 26.85% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 16:00:00,HIGH_LOSS,Loss percent 24.27% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 17:00:00,HIGH_LOSS,Loss percent 23.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 20:00:00,HIGH_LOSS,Loss percent 17.85% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 22:00:00,HIGH_LOSS,Loss percent 15.83% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-04 23:00:00,HIGH_LOSS,Loss percent 15.28% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 00:00:00,HIGH_LOSS,Loss percent 13.04% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 01:00:00,HIGH_LOSS,Loss percent 25.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 02:00:00,HIGH_LOSS,Loss percent 16.98% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 03:00:00,HIGH_LOSS,Loss percent 12.86% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 04:00:00,HIGH_LOSS,Loss percent 14.08% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 05:00:00,HIGH_LOSS,Loss percent 12.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 06:00:00,HIGH_LOSS,Loss percent 15.11% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 09:00:00,HIGH_LOSS,Loss percent 12.98% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 11:00:00,HIGH_LOSS,Loss percent 16.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 12:00:00,HIGH_LOSS,Loss percent 44.08% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 18:00:00,HIGH_LOSS,Loss percent 17.42% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 20:00:00,HIGH_LOSS,Loss percent 15.51% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 21:00:00,HIGH_LOSS,Loss percent 24.15% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 22:00:00,HIGH_LOSS,Loss percent 16.91% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-05 23:00:00,HIGH_LOSS,Loss percent 21.76% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 00:00:00,HIGH_LOSS,Loss percent 14.28% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 01:00:00,HIGH_LOSS,Loss percent 14.48% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 04:00:00,HIGH_LOSS,Loss percent 14.33% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 05:00:00,HIGH_LOSS,Loss percent 17.72% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 06:00:00,HIGH_LOSS,Loss percent 15.26% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 07:00:00,HIGH_LOSS,Loss percent 17.52% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 08:00:00,HIGH_LOSS,Loss percent 16.10% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 09:00:00,HIGH_LOSS,Loss percent 15.24% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 11:00:00,HIGH_LOSS,Loss percent 12.59% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 12:00:00,HIGH_LOSS,Loss percent 15.21% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 14:00:00,HIGH_LOSS,Loss percent 13.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 20:00:00,HIGH_LOSS,Loss percent 20.55% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-06 21:00:00,HIGH_LOSS,Loss percent 17.39% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 00:00:00,HIGH_LOSS,Loss percent 15.64% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 01:00:00,HIGH_LOSS,Loss percent 13.40% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 02:00:00,HIGH_LOSS,Loss percent 14.99% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 03:00:00,HIGH_LOSS,Loss percent 19.24% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 04:00:00,HIGH_LOSS,Loss percent 19.03% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 07:00:00,HIGH_LOSS,Loss percent 28.20% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 08:00:00,HIGH_LOSS,Loss percent 13.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 09:00:00,HIGH_LOSS,Loss percent 20.44% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 12:00:00,HIGH_LOSS,Loss percent 27.03% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 14:00:00,HIGH_LOSS,Loss percent 16.46% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 15:00:00,HIGH_LOSS,Loss percent 17.05% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 18:00:00,HIGH_LOSS,Loss percent 12.89% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 22:00:00,HIGH_LOSS,Loss percent 14.72% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-03,2026-01-07 23:00:00,HIGH_LOSS,Loss percent 19.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-01,2026-01-01 01:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-01 02:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-01 06:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-01 10:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-01 12:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-01 22:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 01:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 05:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 09:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 10:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 14:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 15:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 22:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-02 23:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-03 03:00:00,LOW_READING_AVAILABILITY,Reading availability 83.33% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-03 08:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-03 09:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-03 17:00:00,LOW_READING_AVAILABILITY,Reading availability 75.00% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-03 23:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-04 03:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-04 06:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-04 08:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-04 13:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-04 17:00:00,LOW_READING_AVAILABILITY,Reading availability 83.33% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 01:00:00,LOW_READING_AVAILABILITY,Reading availability 83.33% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 04:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 05:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 11:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 12:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 14:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 15:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 19:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 20:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 22:00:00,LOW_READING_AVAILABILITY,Reading availability 83.33% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-05 23:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-06 07:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-06 08:00:00,LOW_READING_AVAILABILITY,Reading availability 83.33% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-06 09:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-06 19:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-06 21:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
TRANSFORMER,TR-01-01,2026-01-07 02:00:00,LOW_READING_AVAILABILITY,Reading availability 91.67% is below 95.00%.,MEDIUM,OPEN
