transformer_id,reading_timestamp,input_energy_kwh,quality_flag,source
TR-02-03,2026-01-01 08:00:00,65.0058,OK,synthetic
TR-02-03,2026-01-01 09:00:00,74.5893,OK,synthetic
TR-02-03,2026-01-01 10:00:00,79.1693,OK,synthetic
TR-02-03,2026-01-01 11:00:00,78.3634,OK,synthetic
TR-02-03,2026-01-01 12:00:00,86.2601,OK,synthetic
TR-02-03,2026-01-01 13:00:00,71.0651,OK,synthetic
TR-02-03,2026-01-01 14:00:00,76.4155,OK,synthetic
TR-02-03,2026-01-01 15:00:00,88.9506,OK,synthetic
TR-02-03,2026-01-01 16:00:00,82.4737,OK,synthetic
TR-02-03,2026-01-01 17:00:00,75.4293,OK,synthetic
TR-02-03,2026-01-01 18:00:00,115.7851,OK,synthetic
TR-02-03,2026-01-01 19:00:00,111.5545,OK,synthetic
TR-02-03,2026-01-01 20:00:00,110.4183,OK,synthetic
TR-02-03,2026-01-01 21:00:00,112.4893,OK,synthetic
TR-02-03,2026-01-01 22:00:00,106.0858,OK,synthetic
TR-02-03,2026-01-01 23:00:00,61.1579,OK,synthetic
TR-02-03,2026-01-02 00:00:00,41.6572,OK,synthetic
TR-02-03,2026-01-02 01:00:00,40.1539,OK,synthetic
TR-02-03,2026-01-02 02:00:00,36.8365,OK,synthetic
TR-02-03,2026-01-02 03:00:00,33.357,OK,synthetic
TR-02-03,2026-01-02 04:00:00,38.7577,OK,synthetic
TR-02-03,2026-01-02 05:00:00,33.1526,OK,synthetic
TR-02-03,2026-01-02 06:00:00,64.5124,OK,synthetic
TR-02-03,2026-01-02 07:00:00,63.7215,OK,synthetic
TR-02-03,2026-01-02 08:00:00,67.4398,OK,synthetic
TR-02-03,2026-01-02 09:00:00,78.6876,OK,synthetic
TR-02-03,2026-01-02 10:00:00,86.262,OK,synthetic
TR-02-03,2026-01-02 11:00:00,79.5721,OK,synthetic
TR-02-03,2026-01-02 12:00:00,87.011,OK,synthetic
TR-02-03,2026-01-02 13:00:00,78.8017,OK,synthetic
TR-02-03,2026-01-02 14:00:00,83.3191,OK,synthetic
TR-02-03,2026-01-02 15:00:00,79.0732,OK,synthetic
TR-02-03,2026-01-02 16:00:00,82.2065,OK,synthetic
TR-02-03,2026-01-02 17:00:00,84.0099,OK,synthetic
TR-02-03,2026-01-02 18:00:00,119.681,OK,synthetic
TR-02-03,2026-01-02 19:00:00,118.2764,OK,synthetic
TR-02-03,2026-01-02 20:00:00,101.4622,OK,synthetic
TR-02-03,2026-01-02 21:00:00,118.4724,OK,synthetic
TR-02-03,2026-01-02 22:00:00,107.8598,OK,synthetic
TR-02-03,2026-01-02 23:00:00,62.8536,OK,synthetic
TR-02-03,2026-01-03 00:00:00,28.9695,OK,synthetic
TR-02-03,2026-01-03 01:00:00,34.7067,OK,synthetic
TR-02-03,2026-01-03 02:00:00,32.5829,OK,synthetic
TR-02-03,2026-01-03 03:00:00,35.5264,OK,synthetic
TR-02-03,2026-01-03 04:00:00,33.0656,OK,synthetic
TR-02-03,2026-01-03 05:00:00,31.1996,OK,synthetic
TR-02-03,2026-01-03 06:00:00,73.0178,OK,synthetic
TR-02-03,2026-01-03 07:00:00,55.9681,OK,synthetic
TR-02-03,2026-01-03 08:00:00,60.5429,OK,synthetic
TR-02-03,2026-01-03 09:00:00,74.6103,OK,synthetic
TR-02-03,2026-01-03 10:00:00,73.3393,OK,synthetic
TR-02-03,2026-01-03 11:00:00,73.1191,OK,synthetic
TR-02-03,2026-01-03 12:00:00,72.0859,OK,synthetic
TR-02-03,2026-01-03 13:00:00,72.0956,OK,synthetic
TR-02-03,2026-01-03 14:00:00,69.877,OK,synthetic
TR-02-03,2026-01-03 15:00:00,72.6649,OK,synthetic
TR-02-03,2026-01-03 16:00:00,75.9364,OK,synthetic
TR-02-03,2026-01-03 17:00:00,71.6936,OK,synthetic
TR-02-03,2026-01-03 18:00:00,101.121,OK,synthetic
TR-02-03,2026-01-03 19:00:00,95.246,OK,synthetic
TR-02-03,2026-01-03 20:00:00,95.6517,OK,synthetic
TR-02-03,2026-01-03 21:00:00,96.8314,OK,synthetic
TR-02-03,2026-01-03 22:00:00,99.9895,OK,synthetic
TR-02-03,2026-01-03 23:00:00,59.9096,OK,synthetic
TR-02-03,2026-01-04 00:00:00,34.5655,OK,synthetic
TR-02-03,2026-01-04 01:00:00,32.5782,OK,synthetic
TR-02-03,2026-01-04 02:00:00,35.3972,OK,synthetic
TR-02-03,2026-01-04 03:00:00,31.9939,OK,synthetic
TR-02-03,2026-01-04 04:00:00,35.3554,OK,synthetic
TR-02-03,2026-01-04 05:00:00,32.8441,OK,synthetic
TR-02-03,2026-01-04 06:00:00,66.8563,OK,synthetic
TR-02-03,2026-01-04 07:00:00,64.2316,OK,synthetic
TR-02-03,2026-01-04 08:00:00,61.5964,OK,synthetic
TR-02-03,2026-01-04 09:00:00,75.4165,OK,synthetic
TR-02-03,2026-01-04 10:00:00,82.5918,OK,synthetic
TR-02-03,2026-01-04 11:00:00,74.2993,OK,synthetic
TR-02-03,2026-01-04 12:00:00,82.2303,OK,synthetic
TR-02-03,2026-01-04 13:00:00,75.8144,OK,synthetic
TR-02-03,2026-01-04 14:00:00,80.4787,OK,synthetic
TR-02-03,2026-01-04 15:00:00,68.1275,OK,synthetic
TR-02-03,2026-01-04 16:00:00,70.0552,OK,synthetic
TR-02-03,2026-01-04 17:00:00,72.6636,OK,synthetic
TR-02-03,2026-01-04 18:00:00,100.9773,OK,synthetic
TR-02-03,2026-01-04 19:00:00,100.6265,OK,synthetic
TR-02-03,2026-01-04 20:00:00,110.5426,OK,synthetic
TR-02-03,2026-01-04 21:00:00,100.8525,OK,synthetic
TR-02-03,2026-01-04 22:00:00,105.2526,OK,synthetic
TR-02-03,2026-01-04 23:00:00,56.6908,OK,synthetic
TR-02-03,2026-01-05 00:00:00,36.4126,OK,synthetic
TR-02-03,2026-01-05 01:00:00,38.5453,OK,synthetic
TR-02-03,2026-01-05 02:00:00,35.9184,OK,synthetic
TR-02-03,2026-01-05 03:00:00,36.73,OK,synthetic
TR-02-03,2026-01-05 04:00:00,38.6039,OK,synthetic
TR-02-03,2026-01-05 05:00:00,35.2506,OK,synthetic
TR-02-03,2026-01-05 06:00:00,69.1867,OK,synthetic
TR-02-03,2026-01-05 07:00:00,64.2923,OK,synthetic
TR-02-03,2026-01-05 08:00:00,64.8141,OK,synthetic
TR-02-03,2026-01-05 09:00:00,87.3619,OK,synthetic
TR-02-03,2026-01-05 10:00:00,77.5063,OK,synthetic
TR-02-03,2026-01-05 11:00:00,83.6815,OK,synthetic
TR-02-03,2026-01-05 12:00:00,85.7036,OK,synthetic
TR-02-03,2026-01-05 13:00:00,79.4237,OK,synthetic
TR-02-03,2026-01-05 14:00:00,81.8768,OK,synthetic
TR-02-03,2026-01-05 15:00:00,76.9592,OK,synthetic
TR-02-03,2026-01-05 16:00:00,77.3819,OK,synthetic
TR-02-03,2026-01-05 17:00:00,86.9966,OK,synthetic
TR-02-03,2026-01-05 18:00:00,120.1214,OK,synthetic
TR-02-03,2026-01-05 19:00:00,103.8737,OK,synthetic
TR-02-03,2026-01-05 20:00:00,112.7792,OK,synthetic
TR-02-03,2026-01-05 21:00:00,110.46,OK,synthetic
TR-02-03,2026-01-05 22:00:00,102.9193,OK,synthetic
TR-02-03,2026-01-05 23:00:00,63.927,OK,synthetic
TR-02-03,2026-01-06 00:00:00,37.9324,OK,synthetic
TR-02-03,2026-01-06 01:00:00,39.1184,OK,synthetic
TR-02-03,2026-01-06 02:00:00,34.1603,OK,synthetic
TR-02-03,2026-01-06 03:00:00,34.7702,OK,synthetic
TR-02-03,2026-01-06 04:00:00,37.6108,OK,synthetic
TR-02-03,2026-01-06 05:00:00,38.1848,OK,synthetic
TR-02-03,2026-01-06 06:00:00,73.3575,OK,synthetic
TR-02-03,2026-01-06 07:00:00,77.3547,OK,synthetic
TR-02-03,2026-01-06 08:00:00,72.6172,OK,synthetic
TR-02-03,2026-01-06 09:00:00,86.8354,OK,synthetic
TR-02-03,2026-01-06 10:00:00,75.0303,OK,synthetic
TR-02-03,2026-01-06 11:00:00,80.1576,OK,synthetic
TR-02-03,2026-01-06 12:00:00,87.608,OK,synthetic
TR-02-03,2026-01-06 13:00:00,89.3578,OK,synthetic
TR-02-03,2026-01-06 14:00:00,84.0051,OK,synthetic
TR-02-03,2026-01-06 15:00:00,79.8562,OK,synthetic
TR-02-03,2026-01-06 16:00:00,73.5367,OK,synthetic
TR-02-03,2026-01-06 17:00:00,76.9922,OK,synthetic
TR-02-03,2026-01-06 18:00:00,111.4622,OK,synthetic
TR-02-03,2026-01-06 19:00:00,106.1698,OK,synthetic
TR-02-03,2026-01-06 20:00:00,115.767,OK,synthetic
TR-02-03,2026-01-06 21:00:00,115.8094,OK,synthetic
TR-02-03,2026-01-06 22:00:00,106.5717,OK,synthetic
TR-02-03,2026-01-06 23:00:00,54.3168,OK,synthetic
TR-02-03,2026-01-07 00:00:00,33.877,OK,synthetic
TR-02-03,2026-01-07 01:00:00,36.0789,OK,synthetic
TR-02-03,2026-01-07 02:00:00,34.6932,OK,synthetic
TR-02-03,2026-01-07 03:00:00,38.8077,OK,synthetic
TR-02-03,2026-01-07 04:00:00,34.2849,OK,synthetic
TR-02-03,2026-01-07 05:00:00,34.2832,OK,synthetic
TR-02-03,2026-01-07 06:00:00,67.3813,OK,synthetic
TR-02-03,2026-01-07 07:00:00,71.716,OK,synthetic
TR-02-03,2026-01-07 08:00:00,67.3339,OK,synthetic
TR-02-03,2026-01-07 09:00:00,78.8906,OK,synthetic
TR-02-03,2026-01-07 10:00:00,75.733,OK,synthetic
TR-02-03,2026-01-07 11:00:00,74.5765,OK,synthetic
TR-02-03,2026-01-07 12:00:00,87.7379,OK,synthetic
TR-02-03,2026-01-07 13:00:00,75.2481,OK,synthetic
TR-02-03,2026-01-07 14:00:00,83.3794,OK,synthetic
TR-02-03,2026-01-07 15:00:00,76.3195,OK,synthetic
TR-02-03,2026-01-07 16:00:00,79.8799,OK,synthetic
TR-02-03,2026-01-07 17:00:00,76.9612,OK,synthetic
TR-02-03,2026-01-07 18:00:00,113.4311,OK,synthetic
TR-02-03,2026-01-07 19:00:00,108.3876,OK,synthetic
TR-02-03,2026-01-07 20:00:00,101.0289,OK,synthetic
TR-02-03,2026-01-07 21:00:00,97.9682,OK,synthetic
TR-02-03,2026-01-07 22:00:00,107.853,OK,synthetic
TR-02-03,2026-01-07 23:00:00,57.2382,OK,synthetic
