meter_id,reading_timestamp,energy_kwh,voltage_v,current_a,power_factor,quality_flag,source
SM-02-01-006,2026-01-01 15:00:00,3.6563,119.3,11.34,0.921,OK,synthetic
SM-02-01-006,2026-01-01 16:00:00,3.8069,119.53,14.3,0.932,OK,synthetic
SM-02-01-006,2026-01-01 17:00:00,3.5686,118.7,7.67,0.916,OK,synthetic
SM-02-01-006,2026-01-01 18:00:00,5.1381,118.83,12.21,0.86,OK,synthetic
SM-02-01-006,2026-01-01 19:00:00,4.441,121.37,10.76,0.955,OK,synthetic
SM-02-01-006,2026-01-01 20:00:00,4.6147,115.21,12.71,0.915,OK,synthetic
SM-02-01-006,2026-01-01 21:00:00,4.5318,118.01,8.34,0.883,OK,synthetic
SM-02-01-006,2026-01-01 22:00:00,4.9564,121.35,11.32,0.928,OK,synthetic
SM-02-01-006,2026-01-01 23:00:00,2.663,120.59,11.96,0.898,OK,synthetic
SM-02-01-006,2026-01-02 00:00:00,1.5966,121.72,17.89,0.969,OK,synthetic
SM-02-01-006,2026-01-02 01:00:00,1.8022,119.75,14.62,0.928,OK,synthetic
SM-02-01-006,2026-01-02 02:00:00,1.557,115.89,11.78,0.899,OK,synthetic
SM-02-01-006,2026-01-02 03:00:00,1.5301,122.73,15.74,0.903,OK,synthetic
SM-02-01-006,2026-01-02 04:00:00,1.7732,124.1,15.01,0.948,OK,synthetic
SM-02-01-006,2026-01-02 05:00:00,1.4807,127.14,12.21,0.916,OK,synthetic
SM-02-01-006,2026-01-02 06:00:00,2.8999,110.2,11.1,0.936,OK,synthetic
SM-02-01-006,2026-01-02 07:00:00,2.9766,123.53,14.33,0.966,OK,synthetic
SM-02-01-006,2026-01-02 08:00:00,2.79,119.91,11.88,0.927,OK,synthetic
SM-02-01-006,2026-01-02 09:00:00,3.1581,119.39,15.7,0.946,OK,synthetic
SM-02-01-006,2026-01-02 10:00:00,3.5916,124.14,14.29,0.954,OK,synthetic
SM-02-01-006,2026-01-02 11:00:00,3.2247,122.02,11.36,0.913,OK,synthetic
SM-02-01-006,2026-01-02 12:00:00,3.7364,115.83,8.83,0.919,OK,synthetic
SM-02-01-006,2026-01-02 13:00:00,3.4764,123.67,11.5,0.925,OK,synthetic
SM-02-01-006,2026-01-02 14:00:00,4.3494,120.89,13.76,0.962,OK,synthetic
SM-02-01-006,2026-01-02 15:00:00,2.9457,114.77,10.25,0.909,OK,synthetic
SM-02-01-006,2026-01-02 16:00:00,4.2823,124.99,12.21,0.922,OK,synthetic
SM-02-01-006,2026-01-02 17:00:00,4.0638,118.31,17.69,0.944,OK,synthetic
SM-02-01-006,2026-01-02 18:00:00,5.3706,118.7,7.05,0.927,OK,synthetic
SM-02-01-006,2026-01-02 19:00:00,6.0039,112.53,12.4,0.898,OK,synthetic
SM-02-01-006,2026-01-02 20:00:00,4.7454,113.03,19.25,0.965,OK,synthetic
SM-02-01-006,2026-01-02 21:00:00,4.3856,116.6,13.21,0.948,OK,synthetic
SM-02-01-006,2026-01-02 22:00:00,4.8714,121.98,14.23,0.98,OK,synthetic
SM-02-01-006,2026-01-02 23:00:00,2.7566,119.05,13.64,0.945,OK,synthetic
SM-02-01-006,2026-01-03 00:00:00,1.5299,123.93,11.8,0.9,OK,synthetic
SM-02-01-006,2026-01-03 01:00:00,1.5558,124.79,10.09,0.904,OK,synthetic
SM-02-01-006,2026-01-03 02:00:00,1.5174,120.61,13.82,0.952,OK,synthetic
SM-02-01-006,2026-01-03 03:00:00,1.568,118.64,6.27,0.938,OK,synthetic
SM-02-01-006,2026-01-03 04:00:00,1.574,123.48,15.06,0.962,OK,synthetic
SM-02-01-006,2026-01-03 06:00:00,3.1587,122.33,15.17,0.943,OK,synthetic
SM-02-01-006,2026-01-03 07:00:00,3.1345,114.96,13.13,0.852,OK,synthetic
SM-02-01-006,2026-01-03 08:00:00,2.7335,118.9,9.8,0.958,OK,synthetic
SM-02-01-006,2026-01-03 09:00:00,3.1756,124.37,10.96,0.933,OK,synthetic
SM-02-01-006,2026-01-03 10:00:00,3.8726,120.32,13.6,0.929,OK,synthetic
SM-02-01-006,2026-01-03 11:00:00,3.0973,116.79,9.9,0.937,OK,synthetic
SM-02-01-006,2026-01-03 12:00:00,2.8228,120.26,17.41,0.962,OK,synthetic
SM-02-01-006,2026-01-03 13:00:00,3.3934,117.93,13.23,0.94,OK,synthetic
SM-02-01-006,2026-01-03 14:00:00,3.1185,123.87,9.55,0.897,OK,synthetic
SM-02-01-006,2026-01-03 15:00:00,3.8484,123.32,14.29,0.941,OK,synthetic
SM-02-01-006,2026-01-03 16:00:00,3.5492,123.92,14.23,0.945,OK,synthetic
SM-02-01-006,2026-01-03 17:00:00,2.9479,119.2,11.48,0.918,OK,synthetic
SM-02-01-006,2026-01-03 18:00:00,4.0195,120.72,13.73,0.939,OK,synthetic
SM-02-01-006,2026-01-03 19:00:00,5.6807,118.89,11.06,0.89,OK,synthetic
SM-02-01-006,2026-01-03 20:00:00,5.1791,118.54,11.96,0.938,OK,synthetic
SM-02-01-006,2026-01-03 21:00:00,4.8538,115.84,14.96,0.927,OK,synthetic
SM-02-01-006,2026-01-03 22:00:00,4.3541,124.82,11.27,0.926,OK,synthetic
SM-02-01-006,2026-01-03 23:00:00,2.7697,116.7,10.03,0.942,OK,synthetic
SM-02-01-006,2026-01-04 00:00:00,1.3304,120.07,12.91,0.957,OK,synthetic
SM-02-01-006,2026-01-04 01:00:00,1.4701,115.31,8.62,0.934,OK,synthetic
SM-02-01-006,2026-01-04 02:00:00,1.3941,123.32,10.8,0.922,OK,synthetic
SM-02-01-006,2026-01-04 03:00:00,1.3911,119.71,9.99,0.876,OK,synthetic
SM-02-01-006,2026-01-04 04:00:00,1.4167,119.87,14.01,0.89,OK,synthetic
SM-02-01-006,2026-01-04 05:00:00,1.4464,119.9,6.79,0.895,OK,synthetic
SM-02-01-006,2026-01-04 06:00:00,3.1577,120.36,6.82,0.952,OK,synthetic
SM-02-01-006,2026-01-04 07:00:00,2.5324,121.21,14.15,0.914,OK,synthetic
SM-02-01-006,2026-01-04 08:00:00,2.6233,116.97,10.18,0.924,OK,synthetic
SM-02-01-006,2026-01-04 10:00:00,3.6276,117.7,14.72,0.924,OK,synthetic
SM-02-01-006,2026-01-04 11:00:00,4.043,121.32,9.0,0.975,OK,synthetic
SM-02-01-006,2026-01-04 12:00:00,3.2522,119.78,13.25,0.924,OK,synthetic
SM-02-01-006,2026-01-04 13:00:00,3.5334,115.56,10.17,0.909,OK,synthetic
SM-02-01-006,2026-01-04 14:00:00,2.8513,123.38,9.94,0.912,OK,synthetic
SM-02-01-006,2026-01-04 15:00:00,3.322,118.06,10.32,0.908,OK,synthetic
SM-02-01-006,2026-01-04 16:00:00,3.5426,123.36,13.51,0.943,OK,synthetic
SM-02-01-006,2026-01-04 17:00:00,2.9537,124.7,10.97,0.894,OK,synthetic
SM-02-01-006,2026-01-04 18:00:00,3.9187,118.04,9.54,0.888,OK,synthetic
SM-02-01-006,2026-01-04 19:00:00,4.6341,124.18,9.55,0.888,OK,synthetic
SM-02-01-006,2026-01-04 20:00:00,4.8774,126.18,11.26,0.927,OK,synthetic
SM-02-01-006,2026-01-04 21:00:00,4.0171,117.31,10.03,0.959,OK,synthetic
SM-02-01-006,2026-01-04 22:00:00,4.2528,121.85,11.23,0.915,OK,synthetic
SM-02-01-006,2026-01-04 23:00:00,2.3731,117.62,13.24,0.937,OK,synthetic
SM-02-01-006,2026-01-05 00:00:00,1.7036,117.61,16.36,0.881,OK,synthetic
SM-02-01-006,2026-01-05 01:00:00,1.3434,126.88,13.37,0.922,OK,synthetic
SM-02-01-006,2026-01-05 02:00:00,1.4449,119.05,8.73,0.955,OK,synthetic
SM-02-01-006,2026-01-05 03:00:00,1.5874,124.64,12.1,0.934,OK,synthetic
SM-02-01-006,2026-01-05 04:00:00,1.5983,120.43,12.2,0.95,OK,synthetic
SM-02-01-006,2026-01-05 05:00:00,1.6187,118.29,9.39,0.892,OK,synthetic
SM-02-01-006,2026-01-05 06:00:00,2.6368,111.3,8.93,0.928,OK,synthetic
SM-02-01-006,2026-01-05 07:00:00,2.573,117.01,9.89,0.957,OK,synthetic
SM-02-01-006,2026-01-05 08:00:00,3.7683,121.21,10.8,0.907,OK,synthetic
SM-02-01-006,2026-01-05 09:00:00,3.7371,114.26,9.82,0.894,OK,synthetic
SM-02-01-006,2026-01-05 10:00:00,3.5255,116.45,9.49,0.914,OK,synthetic
SM-02-01-006,2026-01-05 11:00:00,3.2995,112.25,7.95,0.918,OK,synthetic
SM-02-01-006,2026-01-05 12:00:00,3.0691,123.64,11.48,0.92,OK,synthetic
SM-02-01-006,2026-01-05 13:00:00,3.9278,120.29,6.68,0.865,OK,synthetic
SM-02-01-006,2026-01-05 14:00:00,3.8843,115.94,7.38,0.916,OK,synthetic
SM-02-01-006,2026-01-05 15:00:00,3.7258,113.19,11.92,0.951,OK,synthetic
SM-02-01-006,2026-01-05 16:00:00,4.1199,123.51,15.62,0.928,OK,synthetic
SM-02-01-006,2026-01-05 17:00:00,3.6569,117.0,17.19,0.951,OK,synthetic
SM-02-01-006,2026-01-05 18:00:00,3.8107,125.93,9.36,0.996,OK,synthetic
SM-02-01-006,2026-01-05 19:00:00,4.8917,115.43,11.39,0.944,OK,synthetic
SM-02-01-006,2026-01-05 20:00:00,3.9429,125.89,13.94,0.931,OK,synthetic
SM-02-01-006,2026-01-05 21:00:00,5.0178,126.6,13.47,0.913,OK,synthetic
SM-02-01-006,2026-01-05 22:00:00,4.8681,126.22,15.8,0.97,OK,synthetic
SM-02-01-006,2026-01-05 23:00:00,2.7373,131.09,12.8,0.938,OK,synthetic
SM-02-01-006,2026-01-06 00:00:00,1.7318,131.76,12.34,0.954,OK,synthetic
SM-02-01-006,2026-01-06 01:00:00,1.7034,124.77,16.56,0.951,OK,synthetic
SM-02-01-006,2026-01-06 02:00:00,1.5091,118.47,14.82,0.919,OK,synthetic
SM-02-01-006,2026-01-06 03:00:00,1.6462,117.11,16.14,0.922,OK,synthetic
SM-02-01-006,2026-01-06 04:00:00,1.5303,114.14,11.62,0.896,OK,synthetic
SM-02-01-006,2026-01-06 05:00:00,1.3897,119.95,12.65,0.903,OK,synthetic
SM-02-01-006,2026-01-06 06:00:00,3.0678,122.03,6.3,0.939,OK,synthetic
SM-02-01-006,2026-01-06 07:00:00,3.2551,116.79,11.65,0.922,OK,synthetic
SM-02-01-006,2026-01-06 08:00:00,3.3014,118.49,4.17,0.918,OK,synthetic
SM-02-01-006,2026-01-06 09:00:00,3.5304,126.45,14.59,0.979,OK,synthetic
SM-02-01-006,2026-01-06 10:00:00,3.646,125.28,14.38,0.948,OK,synthetic
SM-02-01-006,2026-01-06 11:00:00,3.8192,118.69,16.15,0.919,OK,synthetic
SM-02-01-006,2026-01-06 12:00:00,3.6599,124.84,7.74,0.947,OK,synthetic
SM-02-01-006,2026-01-06 13:00:00,3.4833,125.14,16.97,0.943,OK,synthetic
SM-02-01-006,2026-01-06 14:00:00,3.8308,124.83,9.54,0.942,OK,synthetic
SM-02-01-006,2026-01-06 15:00:00,3.2655,121.09,12.22,0.924,OK,synthetic
SM-02-01-006,2026-01-06 16:00:00,3.6509,122.19,13.81,0.934,OK,synthetic
SM-02-01-006,2026-01-06 17:00:00,3.57,119.1,8.78,0.943,OK,synthetic
SM-02-01-006,2026-01-06 18:00:00,4.8398,113.29,7.88,0.932,OK,synthetic
SM-02-01-006,2026-01-06 19:00:00,4.2835,114.08,15.36,0.948,OK,synthetic
SM-02-01-006,2026-01-06 20:00:00,4.597,114.04,12.21,0.981,OK,synthetic
SM-02-01-006,2026-01-06 21:00:00,3.7364,124.85,11.28,0.916,OK,synthetic
SM-02-01-006,2026-01-06 22:00:00,4.8403,123.91,7.69,0.884,OK,synthetic
SM-02-01-006,2026-01-06 23:00:00,2.7399,116.92,8.44,0.896,OK,synthetic
SM-02-01-006,2026-01-07 00:00:00,1.5321,121.76,17.01,0.952,OK,synthetic
SM-02-01-006,2026-01-07 01:00:00,1.7757,117.38,14.14,0.97,OK,synthetic
SM-02-01-006,2026-01-07 02:00:00,1.5237,122.11,7.28,0.934,OK,synthetic
SM-02-01-006,2026-01-07 03:00:00,1.5065,116.92,12.27,0.908,OK,synthetic
SM-02-01-006,2026-01-07 04:00:00,1.5426,122.13,11.12,0.899,OK,synthetic
SM-02-01-006,2026-01-07 05:00:00,1.6763,123.36,8.6,0.915,OK,synthetic
SM-02-01-006,2026-01-07 06:00:00,2.953,120.5,15.27,0.969,OK,synthetic
SM-02-01-006,2026-01-07 08:00:00,2.5145,119.06,14.48,0.92,OK,synthetic
SM-02-01-006,2026-01-07 09:00:00,4.0838,119.51,9.11,0.946,OK,synthetic
SM-02-01-006,2026-01-07 10:00:00,3.87,114.86,15.4,0.946,OK,synthetic
SM-02-01-006,2026-01-07 11:00:00,3.7337,122.03,10.95,0.925,OK,synthetic
SM-02-01-006,2026-01-07 12:00:00,3.9073,117.35,13.32,0.931,OK,synthetic
SM-02-01-006,2026-01-07 13:00:00,3.5153,124.76,14.2,0.929,OK,synthetic
SM-02-01-006,2026-01-07 14:00:00,3.5677,120.16,11.53,0.902,OK,synthetic
SM-02-01-006,2026-01-07 15:00:00,3.7545,114.05,8.6,0.919,OK,synthetic
SM-02-01-006,2026-01-07 16:00:00,3.2963,116.79,13.4,0.95,OK,synthetic
SM-02-01-006,2026-01-07 17:00:00,3.0345,123.52,9.7,0.927,OK,synthetic
SM-02-01-006,2026-01-07 18:00:00,4.9907,113.96,13.28,0.892,OK,synthetic
SM-02-01-006,2026-01-07 19:00:00,3.8582,115.33,12.97,0.908,OK,synthetic
SM-02-01-006,2026-01-07 20:00:00,5.2439,118.42,8.83,0.889,OK,synthetic
SM-02-01-006,2026-01-07 21:00:00,4.4777,115.06,7.51,0.965,OK,synthetic
SM-02-01-006,2026-01-07 22:00:00,4.0244,126.75,16.99,0.915,OK,synthetic
SM-02-01-006,2026-01-07 23:00:00,2.49,119.77,15.79,0.971,OK,synthetic
SM-02-01-007,2026-01-01 00:00:00,1.481,119.92,15.94,0.955,OK,synthetic
SM-02-01-007,2026-01-01 01:00:00,1.1574,119.97,9.63,0.97,OK,synthetic
SM-02-01-007,2026-01-01 02:00:00,1.3394,121.5,13.09,0.873,OK,synthetic
SM-02-01-007,2026-01-01 03:00:00,1.5307,123.8,16.64,0.899,OK,synthetic
SM-02-01-007,2026-01-01 04:00:00,1.6985,130.61,15.23,0.931,OK,synthetic
SM-02-01-007,2026-01-01 05:00:00,1.6494,118.29,16.33,0.91,OK,synthetic
SM-02-01-007,2026-01-01 06:00:00,3.055,126.28,13.6,0.902,OK,synthetic
SM-02-01-007,2026-01-01 07:00:00,2.8414,120.55,9.9,0.894,OK,synthetic
SM-02-01-007,2026-01-01 08:00:00,2.9883,121.26,12.55,0.927,OK,synthetic
SM-02-01-007,2026-01-01 09:00:00,2.7819,126.98,13.04,0.876,OK,synthetic
SM-02-01-007,2026-01-01 10:00:00,3.1473,122.15,16.48,0.943,OK,synthetic
SM-02-01-007,2026-01-01 11:00:00,3.1925,125.49,13.06,0.948,OK,synthetic
SM-02-01-007,2026-01-01 12:00:00,3.204,120.63,14.84,0.954,OK,synthetic
SM-02-01-007,2026-01-01 13:00:00,3.0826,122.68,10.2,0.961,OK,synthetic
SM-02-01-007,2026-01-01 14:00:00,3.4774,120.9,11.0,0.989,OK,synthetic
SM-02-01-007,2026-01-01 15:00:00,3.4464,124.93,9.61,0.904,OK,synthetic
SM-02-01-007,2026-01-01 17:00:00,3.7256,119.15,10.5,0.984,OK,synthetic
SM-02-01-007,2026-01-01 19:00:00,3.8145,119.36,18.41,0.855,OK,synthetic
SM-02-01-007,2026-01-01 20:00:00,4.4241,128.34,9.98,0.937,OK,synthetic
SM-02-01-007,2026-01-01 21:00:00,3.766,129.0,16.28,0.98,OK,synthetic
SM-02-01-007,2026-01-01 22:00:00,4.8554,121.02,14.46,0.934,OK,synthetic
SM-02-01-007,2026-01-01 23:00:00,2.0498,117.7,7.75,0.898,OK,synthetic
SM-02-01-007,2026-01-02 01:00:00,1.4982,119.83,12.52,0.977,OK,synthetic
SM-02-01-007,2026-01-02 02:00:00,1.4578,114.95,11.79,0.937,OK,synthetic
SM-02-01-007,2026-01-02 03:00:00,1.5802,120.94,13.51,0.907,OK,synthetic
SM-02-01-007,2026-01-02 04:00:00,1.433,122.43,12.19,0.907,OK,synthetic
SM-02-01-007,2026-01-02 05:00:00,1.3264,116.58,9.57,0.958,OK,synthetic
SM-02-01-007,2026-01-02 06:00:00,2.523,119.84,15.02,0.936,OK,synthetic
SM-02-01-007,2026-01-02 07:00:00,2.527,120.05,13.57,0.988,OK,synthetic
SM-02-01-007,2026-01-02 08:00:00,2.5434,123.1,14.08,0.904,OK,synthetic
SM-02-01-007,2026-01-02 09:00:00,2.5468,116.42,14.0,0.892,OK,synthetic
SM-02-01-007,2026-01-02 11:00:00,3.0887,123.63,12.39,0.955,OK,synthetic
SM-02-01-007,2026-01-02 13:00:00,2.8093,121.96,9.91,0.875,OK,synthetic
SM-02-01-007,2026-01-02 14:00:00,2.6587,126.66,10.09,0.93,OK,synthetic
SM-02-01-007,2026-01-02 15:00:00,3.2401,118.2,10.35,0.952,OK,synthetic
SM-02-01-007,2026-01-02 16:00:00,2.5446,122.82,13.43,0.911,OK,synthetic
SM-02-01-007,2026-01-02 17:00:00,3.4321,118.95,11.78,0.958,OK,synthetic
SM-02-01-007,2026-01-02 18:00:00,4.2736,118.64,8.56,0.946,OK,synthetic
SM-02-01-007,2026-01-02 19:00:00,4.4121,120.2,13.17,0.933,OK,synthetic
SM-02-01-007,2026-01-02 20:00:00,4.3278,115.89,14.54,0.943,OK,synthetic
SM-02-01-007,2026-01-02 21:00:00,4.0309,123.98,19.02,0.971,OK,synthetic
SM-02-01-007,2026-01-02 22:00:00,4.4747,122.51,9.24,0.917,OK,synthetic
SM-02-01-007,2026-01-02 23:00:00,2.4439,121.76,12.22,1.0,OK,synthetic
SM-02-01-007,2026-01-03 00:00:00,1.348,123.48,12.24,0.961,OK,synthetic
SM-02-01-007,2026-01-03 01:00:00,1.1452,114.79,17.68,0.907,OK,synthetic
SM-02-01-007,2026-01-03 02:00:00,1.3847,109.4,14.15,0.908,OK,synthetic
SM-02-01-007,2026-01-03 03:00:00,1.4512,122.11,9.49,0.928,OK,synthetic
SM-02-01-007,2026-01-03 04:00:00,1.2992,117.97,13.41,0.921,OK,synthetic
SM-02-01-007,2026-01-03 05:00:00,1.1251,126.19,11.27,0.958,OK,synthetic
SM-02-01-007,2026-01-03 06:00:00,2.038,122.21,14.53,0.972,OK,synthetic
SM-02-01-007,2026-01-03 07:00:00,2.2328,118.16,6.6,0.927,OK,synthetic
SM-02-01-007,2026-01-03 08:00:00,2.5804,120.76,10.63,0.906,OK,synthetic
SM-02-01-007,2026-01-03 09:00:00,2.7984,124.5,11.84,0.92,OK,synthetic
SM-02-01-007,2026-01-03 10:00:00,2.7192,112.67,17.45,0.958,OK,synthetic
SM-02-01-007,2026-01-03 11:00:00,2.5706,123.59,10.78,0.925,OK,synthetic
SM-02-01-007,2026-01-03 12:00:00,2.843,118.74,8.16,0.914,OK,synthetic
SM-02-01-007,2026-01-03 13:00:00,3.3311,115.9,12.8,0.91,OK,synthetic
SM-02-01-007,2026-01-03 14:00:00,15.3842,122.08,11.22,0.906,ANOMALY,synthetic
SM-02-01-007,2026-01-03 15:00:00,2.5933,121.41,12.23,0.951,OK,synthetic
SM-02-01-007,2026-01-03 16:00:00,2.9335,126.06,15.65,0.925,OK,synthetic
SM-02-01-007,2026-01-03 17:00:00,2.6151,113.04,10.25,0.948,OK,synthetic
SM-02-01-007,2026-01-03 18:00:00,3.8382,113.74,6.05,0.931,OK,synthetic
SM-02-01-007,2026-01-03 19:00:00,4.3157,115.3,14.99,0.945,OK,synthetic
SM-02-01-007,2026-01-03 20:00:00,3.9784,117.34,12.93,0.93,OK,synthetic
SM-02-01-007,2026-01-03 21:00:00,3.5332,114.85,11.28,0.94,OK,synthetic
SM-02-01-007,2026-01-03 22:00:00,3.5602,125.09,10.77,0.93,OK,synthetic
SM-02-01-007,2026-01-03 23:00:00,1.7942,125.39,11.68,1.0,OK,synthetic
SM-02-01-007,2026-01-04 00:00:00,1.3022,116.04,8.78,0.955,OK,synthetic
SM-02-01-007,2026-01-04 01:00:00,1.1781,115.47,17.73,0.963,OK,synthetic
SM-02-01-007,2026-01-04 02:00:00,1.2474,115.61,12.21,0.927,OK,synthetic
SM-02-01-007,2026-01-04 03:00:00,1.3134,118.74,15.9,0.891,OK,synthetic
SM-02-01-007,2026-01-04 04:00:00,1.301,124.14,16.92,0.93,OK,synthetic
SM-02-01-007,2026-01-04 05:00:00,1.2298,115.92,10.39,0.925,OK,synthetic
SM-02-01-007,2026-01-04 06:00:00,2.9617,114.14,20.56,0.888,OK,synthetic
SM-02-01-007,2026-01-04 07:00:00,2.8079,125.11,7.24,0.933,OK,synthetic
SM-02-01-007,2026-01-04 08:00:00,2.2736,121.4,8.46,0.975,OK,synthetic
SM-02-01-007,2026-01-04 09:00:00,3.0463,116.75,14.57,0.946,OK,synthetic
SM-02-01-007,2026-01-04 10:00:00,3.1304,116.43,13.08,1.0,OK,synthetic
SM-02-01-007,2026-01-04 11:00:00,3.057,119.28,18.42,0.92,OK,synthetic
SM-02-01-007,2026-01-04 12:00:00,2.6921,120.57,12.13,0.91,OK,synthetic
SM-02-01-007,2026-01-04 13:00:00,2.6681,118.99,9.82,0.911,OK,synthetic
SM-02-01-007,2026-01-04 14:00:00,2.7589,123.53,10.42,0.902,OK,synthetic
SM-02-01-007,2026-01-04 15:00:00,2.8367,118.3,8.02,0.911,OK,synthetic
SM-02-01-007,2026-01-04 16:00:00,2.7515,120.51,8.94,0.934,OK,synthetic
SM-02-01-007,2026-01-04 17:00:00,2.8731,116.04,11.17,0.901,OK,synthetic
SM-02-01-007,2026-01-04 18:00:00,3.3382,118.22,11.67,0.933,OK,synthetic
SM-02-01-007,2026-01-04 19:00:00,4.6572,113.41,17.6,0.917,OK,synthetic
SM-02-01-007,2026-01-04 20:00:00,3.5371,117.41,10.85,0.932,OK,synthetic
SM-02-01-007,2026-01-04 22:00:00,3.8369,120.54,13.5,0.89,OK,synthetic
SM-02-01-007,2026-01-04 23:00:00,2.406,121.1,12.85,0.966,OK,synthetic
SM-02-01-007,2026-01-05 00:00:00,1.2109,123.59,13.89,0.956,OK,synthetic
SM-02-01-007,2026-01-05 01:00:00,1.1023,117.9,14.09,0.957,OK,synthetic
SM-02-01-007,2026-01-05 02:00:00,1.3038,125.25,11.1,0.977,OK,synthetic
SM-02-01-007,2026-01-05 03:00:00,1.4408,120.53,8.18,0.932,OK,synthetic
SM-02-01-007,2026-01-05 04:00:00,1.4283,126.99,9.55,0.898,OK,synthetic
SM-02-01-007,2026-01-05 05:00:00,1.3256,113.12,11.16,0.941,OK,synthetic
SM-02-01-007,2026-01-05 06:00:00,2.8972,126.46,12.03,0.923,OK,synthetic
SM-02-01-007,2026-01-05 07:00:00,2.8641,124.36,15.06,0.95,OK,synthetic
SM-02-01-007,2026-01-05 08:00:00,3.0253,121.99,11.04,0.877,OK,synthetic
SM-02-01-007,2026-01-05 09:00:00,2.6891,125.44,4.01,0.889,OK,synthetic
SM-02-01-007,2026-01-05 10:00:00,2.765,123.25,5.82,0.911,OK,synthetic
SM-02-01-007,2026-01-05 11:00:00,2.4038,121.34,10.07,0.916,OK,synthetic
SM-02-01-007,2026-01-05 12:00:00,3.0505,118.79,7.43,0.973,OK,synthetic
SM-02-01-007,2026-01-05 13:00:00,2.9377,126.95,13.02,0.943,OK,synthetic
SM-02-01-007,2026-01-05 14:00:00,3.61,116.32,9.79,0.967,OK,synthetic
SM-02-01-007,2026-01-05 15:00:00,3.0523,126.88,13.77,0.933,OK,synthetic
SM-02-01-007,2026-01-05 16:00:00,3.2125,119.46,13.62,0.909,OK,synthetic
SM-02-01-007,2026-01-05 17:00:00,3.0434,121.3,12.03,0.92,OK,synthetic
SM-02-01-007,2026-01-05 18:00:00,3.9651,121.09,6.07,0.958,OK,synthetic
SM-02-01-007,2026-01-05 19:00:00,3.8774,118.35,17.06,0.991,OK,synthetic
SM-02-01-007,2026-01-05 20:00:00,4.5285,114.53,17.26,0.981,OK,synthetic
SM-02-01-007,2026-01-05 21:00:00,3.5645,120.2,11.4,0.935,OK,synthetic
SM-02-01-007,2026-01-05 22:00:00,4.4378,120.44,8.64,0.978,OK,synthetic
SM-02-01-007,2026-01-05 23:00:00,2.3289,119.34,12.45,0.869,OK,synthetic
SM-02-01-007,2026-01-06 00:00:00,1.6458,122.24,12.83,0.91,OK,synthetic
SM-02-01-007,2026-01-06 01:00:00,1.2509,123.57,12.47,0.89,OK,synthetic
SM-02-01-007,2026-01-06 02:00:00,1.4883,113.79,14.66,0.908,OK,synthetic
SM-02-01-007,2026-01-06 03:00:00,1.295,120.98,6.01,0.974,OK,synthetic
SM-02-01-007,2026-01-06 04:00:00,1.4562,124.4,14.1,0.907,OK,synthetic
SM-02-01-007,2026-01-06 05:00:00,1.5785,126.91,9.6,0.963,OK,synthetic
SM-02-01-007,2026-01-06 06:00:00,2.5508,118.37,16.59,0.922,OK,synthetic
SM-02-01-007,2026-01-06 07:00:00,2.656,117.61,12.39,0.904,OK,synthetic
SM-02-01-007,2026-01-06 08:00:00,3.075,115.54,15.68,0.923,OK,synthetic
SM-02-01-007,2026-01-06 09:00:00,2.7043,118.34,13.36,0.883,OK,synthetic
SM-02-01-007,2026-01-06 10:00:00,2.8424,114.23,10.35,0.953,OK,synthetic
SM-02-01-007,2026-01-06 11:00:00,2.7613,122.49,12.89,0.953,OK,synthetic
SM-02-01-007,2026-01-06 12:00:00,3.3589,124.92,7.11,0.911,OK,synthetic
SM-02-01-007,2026-01-06 13:00:00,3.2691,116.31,7.91,0.991,OK,synthetic
SM-02-01-007,2026-01-06 14:00:00,2.8561,118.51,8.52,0.883,OK,synthetic
SM-02-01-007,2026-01-06 15:00:00,3.2432,113.05,11.76,0.915,OK,synthetic
SM-02-01-007,2026-01-06 16:00:00,4.0192,121.51,16.81,0.952,OK,synthetic
SM-02-01-007,2026-01-06 17:00:00,3.7402,125.66,15.57,0.901,OK,synthetic
SM-02-01-007,2026-01-06 18:00:00,4.3426,115.3,11.56,0.932,OK,synthetic
SM-02-01-007,2026-01-06 19:00:00,4.5119,115.69,13.66,0.936,OK,synthetic
SM-02-01-007,2026-01-06 20:00:00,5.3682,121.47,6.89,0.904,OK,synthetic
SM-02-01-007,2026-01-06 21:00:00,4.6984,112.96,9.8,0.882,OK,synthetic
SM-02-01-007,2026-01-06 22:00:00,3.7228,116.9,13.49,0.914,OK,synthetic
SM-02-01-007,2026-01-06 23:00:00,2.4768,119.14,11.03,0.934,OK,synthetic
SM-02-01-007,2026-01-07 00:00:00,1.4843,113.18,17.51,0.972,OK,synthetic
SM-02-01-007,2026-01-07 01:00:00,1.5591,112.02,12.12,0.944,OK,synthetic
SM-02-01-007,2026-01-07 02:00:00,1.4166,119.52,15.9,0.93,OK,synthetic
SM-02-01-007,2026-01-07 03:00:00,1.5249,122.42,14.29,0.91,OK,synthetic
SM-02-01-007,2026-01-07 04:00:00,1.5508,123.76,10.51,0.946,OK,synthetic
SM-02-01-007,2026-01-07 05:00:00,1.3265,118.28,9.69,0.9,OK,synthetic
SM-02-01-007,2026-01-07 06:00:00,2.2213,117.24,11.98,0.97,OK,synthetic
SM-02-01-007,2026-01-07 07:00:00,2.2069,121.21,14.23,0.936,OK,synthetic
SM-02-01-007,2026-01-07 08:00:00,2.598,117.78,10.57,0.939,OK,synthetic
